trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
95,AMAT,2021-04-06,2021-05-17,144.67134490966797,121.32900000000001,2473,358130.00819757045,299746.570383,-58383.43781457044,-0.16302302649366907,Supertrend down,0,0,0.005,0.005,-16.30%
96,MRNA,2021-06-11,2021-07-08,213.06544386291506,214.47387364196777,1379,294111.0643340468,295463.7122805213,1352.6479464744916,0.004599105951818894,Leader rotation,0,0,0.005,0.005,+0.46%
97,AMAT,2021-07-08,2021-07-22,132.36401938629152,136.2465,2272,301031.7830976999,309242.495952,8210.712854300102,0.027275235756867966,Leader rotation,0,0,0.005,0.005,+2.73%
98,MRNA,2021-07-22,2021-09-07,320.7545,407.24775,963,309195.47008349997,391787.40366675,82591.93358325004,0.26711883444135065,Supertrend down,0,0,0.005,0.005,+26.71%
99,NVDA,2021-09-07,2021-10-05,22.95858168411255,19.84027575874329,17053,391904.2061526304,337997.88629133545,-53906.319861294935,-0.13754973540728133,Supertrend down,0,0,0.005,0.005,-13.75%
100,TEAM,2021-10-19,2021-11-05,417.2825,444.91941485595703,809,337919.1240425,359579.86681185075,21660.742769350763,0.06410037558758153,Leader rotation,0,0,0.005,0.005,+6.41%
101,NVDA,2021-11-05,2021-12-20,30.353028776168824,27.154822803497314,11837,359648.0904251338,321110.2058874727,-38537.8845376611,-0.10715442557224797,Supertrend down,0,0,0.005,0.005,-10.72%
102,PANW,2022-03-23,2022-03-30,98.65463035202026,101.71248901748658,3220,317985.5776432387,327186.70042167045,9201.122778431745,0.028935660688218068,Leader rotation,0,0,0.005,0.005,+2.89%
103,TSLA,2022-03-30,2022-04-05,365.7238059387207,376.6834459533692,902,330212.75582968275,339428.6997816891,9215.943952006346,0.027909109473529092,Leader rotation,0,0,0.005,0.005,+2.79%
104,DLTR,2022-04-05,2022-05-06,157.0289331588745,160.09460575103762,2160,339521.6781187921,345458.54407381907,5936.865955026995,0.01748597022706111,Supertrend down,0,0,0.005,0.005,+1.75%
105,VRTX,2022-07-21,2022-08-23,287.361853591919,290.58295742797856,1201,345466.70775005856,348641.14173913124,3174.433989072684,0.009188827513212594,Leader rotation,0,0,0.005,0.005,+0.92%
