trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
72,72,NVDA,2023-03-22,2023-06-13,264.64637500000003,401.25721000000004,1176.0,47.04,312157.809411,470462.84352312004,158352.07411212003,0.5072821160902852,Leader rotation,+50.73%
73,73,META,2023-06-13,2023-06-20,275.29232,278.311905,1703.0,0.0,470229.28942288,472543.2786923551,2313.9892694751034,0.004920980724776092,Leader rotation,+0.49%
74,74,NVDA,2023-06-20,2023-08-10,430.62497,420.96760000000006,1094.0,0.0,472517.02833154,459156.9387368001,-13360.089594739897,-0.02827430292176869,Supertrend down,-2.83%
75,75,NVDA,2023-08-30,2023-09-21,491.17566000000005,415.206255,932.0,37.28,459149.04226536,385811.31297102,-73300.44929433998,-0.15964412978558895,Supertrend down,-15.96%
76,76,SGEN,2023-09-21,2023-11-16,206.80975,212.271115,1861.0,0.0,386027.56358425,393851.43537995504,7823.871795705054,0.020267650638883694,Supertrend down,+2.03%
77,77,NVDA,2023-11-16,2023-11-22,487.520185,497.77222,805.0,0.0,393631.110171775,399504.5171887,5873.40701692499,0.014921094560747195,Leader rotation,+1.49%
78,78,ZS,2023-11-22,2023-12-01,193.319545,197.593165,2062.0,0.0,399820.77649536997,406214.79491130996,6394.018415939994,0.01599221149032526,Leader rotation,+1.60%
79,79,PDD,2023-12-01,2024-01-30,143.53498,124.862425,2821.0,0.0,406126.9151157399,351180.19022222504,-54946.72489351488,-0.13529446793216326,Supertrend down,-13.53%
80,80,CRWD,2024-01-30,2024-02-22,301.4515,304.47260500000004,1161.0,0.0,351035.1470745,352432.21632178506,1397.0692472850787,0.0039798557464350015,Supertrend down,+0.40%
81,81,META,2024-02-22,2024-02-23,480.96036000000004,487.31792500000006,731.0,0.0,352636.76922948,355160.714965475,2523.9457359950175,0.007157352710297049,Leader rotation,+0.72%
82,82,NVDA,2024-02-23,2024-03-14,809.11185,894.4263450000001,437.0,17.48,354642.62408534996,389691.71982670506,35066.575741355075,0.09887862698905536,Leader rotation,+9.89%
83,83,CRWD,2024-03-14,2024-04-22,333.4995,285.31139,1166.0,0.0,390026.99825099995,331675.06149778,-58351.936753219925,-0.14960999370527628,Supertrend down,-14.96%
84,84,NVDA,2024-05-07,2024-06-25,91.23464700000001,121.01820000000001,3620.0,36.2,331260.23040642,436771.626348,105547.59594158002,0.3186244114244703,Supertrend down,+31.86%
85,85,ARM,2024-06-25,2024-07-26,151.797355,155.12696000000003,2873.0,0.0,437422.14231774496,444342.7168117601,6920.574494015134,0.015821271546395677,Supertrend down,+1.58%
86,86,AVGO,2024-08-16,2024-08-20,164.71670500000002,166.799425,2689.0,0.0,444251.98940423504,447178.082863525,2926.0934592899866,0.0065865624219578756,Leader rotation,+0.66%
87,87,NVDA,2024-08-20,2024-09-04,128.5926,105.251885,3468.0,0.0,447297.0142104,363918.49656845996,-83378.51764194004,-0.1864052631541161,Supertrend down,-18.64%
88,88,TTD,2024-09-04,2024-09-20,102.34328500000001,109.4356,3545.0,0.0,363895.366160975,386785.35439399997,22889.988233024953,0.06290266478111506,Leader rotation,+6.29%
89,89,CEG,2024-09-20,2024-10-30,235.51274,266.47968000000003,1637.0,0.0,386690.95844614,434918.55445152003,48227.59600538004,0.12471870611915903,Leader rotation,+12.47%
