param_entry,param_market_filter,param_asset_filter,param_rs_method,param_rs_period,param_sell_confirm_bars,param_hurdle,param_max_positions,param_st_period,param_st_multiplier,start,end,total_return,qqq_return,alpha,mdd,cagr,calmar,sharpe,sortino,win_rate,payoff_ratio,trade_count,score,source
single,1d,ichimoku_cloud+ema_trend,dual_momentum,125,1,2.0,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,12.20625500580685,12.890987931534816,-0.6847329257279657,-0.41540320653494756,0.1781653829905483,0.42889746681712093,0.717283131104974,1.0519884107932471,0.5950782997762863,1.2048663907196,447,11.895450934512041,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,7,2.0,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,29.32195016488717,12.890987931534816,16.430962233352354,-0.44926680140105824,0.2420530969654675,0.5387736111607052,0.8537174824472032,1.2665460996143856,0.6494117647058824,1.0372395338810172,425,28.98814824823974,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,4,2.0,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,34.26641998592276,12.890987931534816,21.375432054387943,-0.36201785987651647,0.25403074064808906,0.701707757553007,0.966752912914573,1.4461749304036686,0.6327586206896552,1.1432650480997761,580,34.00580828540898,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,5,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,29.79997420847132,12.890987931534816,16.908986276936503,-0.4116924202102291,0.2432880358475873,0.5909461139055056,0.9793564311108816,1.4419875892405365,0.6313043478260869,1.2861950782237646,575,29.500000965236463,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,125,2,2.0,6,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,8.576865961779589,12.890987931534816,-4.314121969755227,-0.3511647577301268,0.15435625121929442,0.4395550744244061,0.7443060975486087,1.0577160536454187,0.5600490196078431,1.3078259109329144,816,8.318263338521946,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,2,2.0,6,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,19.983840767472916,12.890987931534816,7.0928528359381,-0.34838276553823466,0.2133414627827035,0.6123766267630982,0.952716589832543,1.3927122242517338,0.627497062279671,1.100133621342441,851,19.733716052737304,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,125,7,2.5,1,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,3.2690446294025026,12.890987931534816,-9.621943302132314,-0.40398767828825266,0.09659602327418626,0.239106360083743,0.48256633088572753,0.7631239404128481,0.6521739130434783,1.0845298402127974,69,2.9603314766984723,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,100,7,2.5,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,5.7709617603203895,12.890987931534816,-7.120026171214427,-0.4292539777400278,0.12920692683025403,0.3010034467485041,0.5446114471872326,0.8044651700765176,0.6,1.0879171846748188,215,5.443896921543985,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,125,2,2.5,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,24.379439989347546,12.890987931534816,11.48845205781273,-0.5169615106427216,0.22809131427672868,0.4412152734410539,0.7843034053714673,1.181861653642409,0.5540540540540541,1.4866327576116694,296,23.989399882994515,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,50,5,2.5,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,61.20874088625447,12.890987931534816,48.31775295471965,-0.4269436381092486,0.3000749249741021,0.7028443527183262,0.9332238037561718,1.3874131705691433,0.6565656565656566,1.1430872983056477,297,60.89518268987975,resume
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,3,2.5,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,120.67204372115336,12.890987931534816,107.78105578961853,-0.41189736385869935,0.3566817591668827,0.8659481474351988,1.0505968796137928,1.6496096946325083,0.6462585034013606,1.3365154016258975,294,120.37404373645481,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,125,4,2.5,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,18.572758024156148,12.890987931534816,5.681770092621331,-0.4152694116526868,0.2079869839837556,0.5008483123185263,0.824657763810786,1.2277912763527867,0.5788177339901478,1.449960457032374,406,18.265282227748322,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,1,2.5,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,27.414909664832432,12.890987931534816,14.523921733297616,-0.3713765722641935,0.2369377618708548,0.6379986772625488,0.8866186693543546,1.3260251214710295,0.6054421768707483,1.3045312492831451,441,27.144406967101705,optuna
